what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932210387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932213215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932227406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932228997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932229583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932232920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932239340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932240873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932241216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932246859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932254023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932257076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932259150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932259494
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932267267
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932268423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932277203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932289676
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932295102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932297304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932297898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932307701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932322286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932323514
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932324092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932330092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932344148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932346393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932346971
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932355094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932362844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932364360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932364712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932371180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932372490
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932380088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1429932382532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1429932384736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932388636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932391508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932392924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932395037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932399073
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932401374
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932405225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932406720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932407970
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932417069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932419743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932424561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932425826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932426436
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932441566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932442320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932446686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932451274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932455866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932457116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932465080
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932466610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932467141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932478826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932480735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932484261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1429932490755
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1429932492021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1429932497220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1429932501917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932514576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932549376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932550991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932551694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932556729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932561275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932571234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932576232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932582323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932582683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932591441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932600095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932603933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932604683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932609230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932615431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932620880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932625676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932630850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429932632405
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429932632812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429932633530
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429932633937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429932634452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1429932636001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932644777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932653275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932655438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932658360
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932670969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932673024
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932688145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932692670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932696860
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932703942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932711799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932713433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932727779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1429932731989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1429932733592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932759647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932762735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932770234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932780066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932786127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932788816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932794839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932796271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932804845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932806988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932820105
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932837304
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932844884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932858949
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932867086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932870245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932873667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932883045
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932890286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932897566
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932902709
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429932904255
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932907238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932912751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932917852
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932921640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932923616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932925007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932926969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932934797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932935352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932949875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932960366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932977951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932983384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429932995559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933011455
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933022078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933023437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933032164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933034150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933040487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933069439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933076022
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1429933079374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1429933080313
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933113208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933118962
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933130077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933131054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933133458
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933147650
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1429933148617
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1429933148789
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429933156286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933169295
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933174517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429933175963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429933176526
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429933176901
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1429933177338
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933185828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933190245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933193638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933197645
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933202816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933206904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933213474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933238232
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429933239638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933242605
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933247815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933251387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933262870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933265308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933283404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933287184
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933296307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1429933297280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933300339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1429933311242
