what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251303190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1428251318927
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1428251361518
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1428251362893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1428251363502
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251371955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251374284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251375911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251383857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251385359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251385515
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251388312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251389734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251389999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251390140
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251390327
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1428251390687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251409269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251411253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251412675
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251420593
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1428251531214
