what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077592740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077600165
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430077600290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430077600400
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430077602525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1430077608681
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430077610212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1430077611400
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430077616509
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430077619886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077621480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077633652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077640169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077658529
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077688627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077695549
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077707598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077710489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077724413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077729773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077749541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077750463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077751072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077755650
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077772434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077776825
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1430077781262
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1430077786389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077789280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077796108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077820658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077824864
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077833661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077833833
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077833989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077834130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077834270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077834442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077834598
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430077835223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077837942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077843930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077950489
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077961051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077981194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077982257
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077982851
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430077989509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078018699
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078018934
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078019309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078019543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078020246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078023074
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078038983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078054109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078068766
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078094268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078207685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078231785
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078247487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078257661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078266849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078304561
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078304764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078308951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078331377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078337980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078338121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078338261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078338433
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078338621
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078338792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1430078338964
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078348855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078363029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078444788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078461369
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1430078514438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078519328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078536842
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078542858
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078557531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078559927
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078577976
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078599853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078600947
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1430078638592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1430078640420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430078645249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081118603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081122532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081244118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081245974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081268461
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081268981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081367711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081372176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081375111
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430081375283
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1430081375527
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1430081375527
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1430081375531
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1430081375531
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1430081375535
